fold,model,bucket,turbine,n,mae,rmse,bias
2026-01,curve,25-48,all,1440,0.17623531729487546,0.25557496531906043,-0.07760794383522623
2026-01,curve,25-48,turbine_1,720,0.17553448569370012,0.2543692388179128,-0.07733776467748965
2026-01,curve,25-48,turbine_2,720,0.17693614889605083,0.2567750302090792,-0.07787812299296282
2026-01,extra_trees_live,1-24,all,1488,0.1618451951210443,0.2173080315402153,0.03740752475956609
2026-01,extra_trees_live,1-24,turbine_1,744,0.16077701947862713,0.21630495586220322,0.035287121938064964
2026-01,extra_trees_live,1-24,turbine_2,744,0.16291337076346152,0.21830649833025295,0.03952792758106721
2026-01,extra_trees_live,25-48,all,1440,0.19298714812833956,0.2551912899032981,0.05800223817252349
2026-01,extra_trees_live,25-48,turbine_1,720,0.19073334699784072,0.2534073688286585,0.055533188667101524
2026-01,extra_trees_live,25-48,turbine_2,720,0.19524094925883842,0.2569628267052543,0.06047128767794547
2026-01,extra_trees_weather,1-24,all,1488,0.1663806972657145,0.2192153726124776,0.04920360899134368
2026-01,extra_trees_weather,1-24,turbine_1,744,0.16459658691681017,0.2170985958823106,0.04688857988687974
2026-01,extra_trees_weather,1-24,turbine_2,744,0.16816480761461886,0.22131190398436312,0.05151863809580761
2026-01,extra_trees_weather,25-48,all,1440,0.20099605302926374,0.2527609095096789,0.06879833829490442
2026-01,extra_trees_weather,25-48,turbine_1,720,0.199449771192098,0.25135861835631096,0.06631758136192102
2026-01,extra_trees_weather,25-48,turbine_2,720,0.2025423348664295,0.2541554637034714,0.07127909522788783
2026-01,hist_mae_live,1-24,all,1488,0.1589822168762586,0.2331599563094334,0.032581554615466836
2026-01,hist_mae_live,1-24,turbine_1,744,0.15806792279053639,0.23160023990530326,0.029483475938361627
2026-01,hist_mae_live,1-24,turbine_2,744,0.15989651096198085,0.23470930814145347,0.035679633292572024
2026-01,hist_mae_live,25-48,all,1440,0.19098344673989018,0.26874149214180093,0.05176234879696635
2026-01,hist_mae_live,25-48,turbine_1,720,0.1896923225209437,0.2671222550689435,0.04855470155055313
2026-01,hist_mae_live,25-48,turbine_2,720,0.19227457095883665,0.27035103115040193,0.05496999604337959
2026-01,hist_mae_weather,1-24,all,1488,0.15484063091004707,0.22037959027366244,0.0317594894047579
2026-01,hist_mae_weather,1-24,turbine_1,744,0.15320703196004148,0.218380754112004,0.02924551903146105
2026-01,hist_mae_weather,1-24,turbine_2,744,0.15647422986005272,0.22236045928142692,0.03427345977805474
2026-01,hist_mae_weather,25-48,all,1440,0.1847483789896311,0.25373194116500025,0.047186893108247946
2026-01,hist_mae_weather,25-48,turbine_1,720,0.1838857119876126,0.252926539609974,0.044477103199248795
2026-01,hist_mae_weather,25-48,turbine_2,720,0.18561104599164954,0.2545347942730867,0.0498966830172471
2026-01,hist_mse_live,1-24,all,1488,0.1624653802940639,0.22251752689874324,0.048273748498217584
2026-01,hist_mse_live,1-24,turbine_1,744,0.16216951695624265,0.22151454341907487,0.04550371325215333
2026-01,hist_mse_live,1-24,turbine_2,744,0.16276124363188516,0.2235160097355548,0.05104378374428186
2026-01,hist_mse_live,25-48,all,1440,0.20647319148950377,0.26550177968746635,0.0768683459481046
2026-01,hist_mse_live,25-48,turbine_1,720,0.20409529064026274,0.2627896684005835,0.07504442754385728
2026-01,hist_mse_live,25-48,turbine_2,720,0.2088510923387448,0.26818646538618457,0.07869226435235192
2026-01,hist_mse_weather,1-24,all,1488,0.16924557145803773,0.22219998646994354,0.04727900721158339
2026-01,hist_mse_weather,1-24,turbine_1,744,0.1675870682249433,0.21983090152748544,0.04443738534778411
2026-01,hist_mse_weather,1-24,turbine_2,744,0.1709040746911322,0.2245440774282394,0.05012062907538267
2026-01,hist_mse_weather,25-48,all,1440,0.2000256216250933,0.25267675675018875,0.07535619740594562
2026-01,hist_mse_weather,25-48,turbine_1,720,0.198786362377061,0.25139050687607206,0.0724302714800197
2026-01,hist_mse_weather,25-48,turbine_2,720,0.2012648808731255,0.25395649205361864,0.07828212333187153
2026-01,knn_live,1-24,all,1488,0.16624493313940739,0.22289012389719523,0.01799444933241264
2026-01,knn_live,1-24,turbine_1,744,0.1650856072937374,0.22056184109975166,0.017816839850583455
2026-01,knn_live,1-24,turbine_2,744,0.16740425898507738,0.22519433588015034,0.018172058814241825
2026-01,knn_live,25-48,all,1440,0.19392789523257725,0.25746980755477084,0.03229399336135634
2026-01,knn_live,25-48,turbine_1,720,0.19339316271198106,0.2568694324859527,0.03327323590930913
2026-01,knn_live,25-48,turbine_2,720,0.19446262775317347,0.2580687859058628,0.031314750813403555
2026-01,knn_weather,1-24,all,1488,0.1688585577259775,0.22244142510747825,0.0415170825785196
2026-01,knn_weather,1-24,turbine_1,744,0.1685627750777235,0.22175324834630755,0.04348426977733791
2026-01,knn_weather,1-24,turbine_2,744,0.16915434037423144,0.2231274793824207,0.03954989537970128
2026-01,knn_weather,25-48,all,1440,0.1953249313553393,0.24737248753913965,0.059352141109684786
2026-01,knn_weather,25-48,turbine_1,720,0.19584217913731805,0.2472147207476011,0.06087699751965291
2026-01,knn_weather,25-48,turbine_2,720,0.19480768357336056,0.24753015377583643,0.05782728469971667
2026-01,neural_live,1-24,all,1488,0.1673592143754352,0.22322086823699644,0.057992613017161944
2026-01,neural_live,1-24,turbine_1,744,0.16611056596287907,0.2209891815943064,0.05656939219692411
2026-01,neural_live,1-24,turbine_2,744,0.16860786278799128,0.22543046300630207,0.05941583383739977
2026-01,neural_live,25-48,all,1440,0.19721316113404938,0.25318751115025173,0.06383769626431206
2026-01,neural_live,25-48,turbine_1,720,0.19612224825569058,0.2515529413890028,0.06228852394134089
2026-01,neural_live,25-48,turbine_2,720,0.19830407401240818,0.2548115956613015,0.06538686858728321
2026-01,neural_weather,1-24,all,1488,0.16772574546631258,0.2197683526502323,0.05585511338743575
2026-01,neural_weather,1-24,turbine_1,744,0.1646744283849019,0.2159636722920224,0.049296612476375866
2026-01,neural_weather,1-24,turbine_2,744,0.17077706254772326,0.22350827703541026,0.062413614298495644
2026-01,neural_weather,25-48,all,1440,0.19785625017302916,0.24943137798574702,0.06873315972317498
2026-01,neural_weather,25-48,turbine_1,720,0.19470892424043537,0.24613373124782495,0.062163427517136355
2026-01,neural_weather,25-48,turbine_2,720,0.20100357610562292,0.2526859928641884,0.07530289192921362
2026-01,random_forest_live,1-24,all,1488,0.1737320924540301,0.2304516182117487,0.06513820356794794
2026-01,random_forest_live,1-24,turbine_1,744,0.1722313449269815,0.22820541744588552,0.06242254015858329
2026-01,random_forest_live,1-24,turbine_2,744,0.17523283998107864,0.23267613569332005,0.0678538669773126
2026-01,random_forest_live,25-48,all,1440,0.20820249996052967,0.2683265365434955,0.07954197312947804
2026-01,random_forest_live,25-48,turbine_1,720,0.20552358530509515,0.2656970577806611,0.07678862952744973
2026-01,random_forest_live,25-48,turbine_2,720,0.21088141461596419,0.2709304964627564,0.08229531673150635
2026-01,random_forest_weather,1-24,all,1488,0.17812279840112125,0.23171331325064187,0.06192805675475574
