fold,model,bucket,turbine,n,mae,rmse,bias
2026-01,curve,1-24,turbine_1,744,0.157040768558271,0.23596565307866724,-0.08044447786179673
2026-01,curve,1-24,turbine_2,744,0.15865563220223539,0.2390810433536378,-0.08106858997393193
2026-01,curve,25-48,all,1440,0.17623531729487546,0.25557496531906043,-0.07760794383522623
2026-01,curve,25-48,turbine_1,720,0.17553448569370012,0.2543692388179128,-0.07733776467748965
2026-01,curve,25-48,turbine_2,720,0.17693614889605083,0.2567750302090792,-0.07787812299296282
2026-01,wind_rmse4,1-24,all,1488,0.16379396361680792,0.23665374383759896,0.05530271983661339
2026-01,wind_rmse4,1-24,turbine_1,744,0.16275788943625452,0.2348116582158684,0.056223002852362564
2026-01,wind_rmse4,1-24,turbine_2,744,0.16483003779736133,0.23848160119937561,0.054382436820864216
2026-01,wind_rmse4,25-48,all,1440,0.1896573601258752,0.2646386133650946,0.06975150590233573
2026-01,wind_rmse4,25-48,turbine_1,720,0.18895946144163772,0.26371954144050014,0.0708124763835611
2026-01,wind_rmse4,25-48,turbine_2,720,0.19035525881011267,0.26555450444308487,0.06869053542111035
