fold,model,bucket,turbine,n,mae,rmse,bias
2025-12,bias6_0.5,25-48,turbine_1,716,0.21929931548727122,0.3152459886970678,-0.11470591175053732
2025-12,bias6_0.5,25-48,turbine_2,710,0.21996404902153258,0.31627624108042496,-0.1112000213861034
2025-12,bias6_1.0,1-24,all,1474,0.2141892590339018,0.2925556780403625,-0.0252728171763207
2025-12,bias6_1.0,1-24,turbine_1,740,0.21345301177577383,0.2909481385416215,-0.02772025922598423
2025-12,bias6_1.0,1-24,turbine_2,734,0.21493152466198723,0.29416746558010076,-0.022805368788376548
2025-12,bias6_1.0,25-48,all,1426,0.21815221288764508,0.31649827319230694,-0.08219429331845145
2025-12,bias6_1.0,25-48,turbine_1,716,0.21822950087712156,0.3167064566932678,-0.08426435750663426
2025-12,bias6_1.0,25-48,turbine_2,710,0.21807427176022928,0.3162881916242162,-0.08010673563008681
2025-12,curve,1-24,all,1474,0.21895832011704341,0.3065229747899066,-0.13194608745636718
2025-12,curve,1-24,turbine_1,740,0.2173281977663918,0.3041768050365631,-0.13300849396003397
2025-12,curve,1-24,turbine_2,734,0.22060176771851767,0.3088702830172954,-0.13087499643087203
2025-12,curve,25-48,all,1426,0.22843968639513165,0.32380011589936686,-0.1402964213909431
2025-12,curve,25-48,turbine_1,716,0.22775109152388234,0.32267788068017245,-0.14160913004174902
2025-12,curve,25-48,turbine_2,710,0.22913410037796908,0.32492790957646867,-0.13897261942759512
2025-12,dynamic_power4,1-24,all,1474,0.1890289040877042,0.2730143761456923,-0.0015920437052771021
2025-12,dynamic_power4,1-24,turbine_1,740,0.18690937114788678,0.2705509819663674,-0.004374160870681695
2025-12,dynamic_power4,1-24,turbine_2,734,0.19116576290986345,0.27547560863754056,0.001212815562297012
2025-12,dynamic_power4,25-48,all,1426,0.2092367168824689,0.30347980300089145,-0.020847521233269734
2025-12,dynamic_power4,25-48,turbine_1,716,0.20766157986406825,0.3014936628808256,-0.023619256878410454
2025-12,dynamic_power4,25-48,turbine_2,710,0.21082516491792647,0.3054696497973296,-0.01805236247000107
2025-12,dynamic_power6,1-24,all,1474,0.1872473292089952,0.26990515049489006,0.005282625681479161
2025-12,dynamic_power6,1-24,turbine_1,740,0.1848338344864567,0.26776903143821795,0.0019716966782658573
2025-12,dynamic_power6,1-24,turbine_2,734,0.18968055277122742,0.27204175214142373,0.008620619499432623
2025-12,dynamic_power6,25-48,all,1426,0.20979117174627876,0.3024566821044617,-0.009816588719753789
2025-12,dynamic_power6,25-48,turbine_1,716,0.20813456686148252,0.30069078520134723,-0.011785066198313262
2025-12,dynamic_power6,25-48,turbine_2,710,0.21146177610897463,0.3042271217488853,-0.007831476220248745
2025-12,dynamic_wind4,1-24,all,1474,0.1866631697865617,0.27185748003829996,-0.005097328876730668
2025-12,dynamic_wind4,1-24,turbine_1,740,0.1857791012107477,0.2699924674716266,-0.00435888381385776
2025-12,dynamic_wind4,1-24,turbine_2,734,0.187554465080979,0.27372487482459423,-0.005841810275267383
2025-12,dynamic_wind4,25-48,all,1426,0.21145008824161468,0.3098145000471713,-0.023871811679448223
2025-12,dynamic_wind4,25-48,turbine_1,716,0.2100999708225806,0.3079238877421952,-0.022613117531209457
2025-12,dynamic_wind4,25-48,turbine_2,710,0.21281161510362653,0.3117094766705742,-0.025141142679643947
2025-12,dynamic_wind4_blend,1-24,all,1474,0.19581133446621363,0.27483386248418584,-0.06852170816654893
2025-12,dynamic_wind4_blend,1-24,turbine_1,740,0.19407324544741208,0.2724294916222008,-0.06868368888694587
2025-12,dynamic_wind4_blend,1-24,turbine_2,734,0.19756363129715795,0.27723677982083894,-0.06835840335306971
2025-12,dynamic_wind4_blend,25-48,all,1426,0.21390812939051593,0.3055019753635815,-0.08208411653519565
2025-12,dynamic_wind4_blend,25-48,turbine_1,716,0.21252630461388286,0.3035701472548493,-0.08211112378647924
2025-12,dynamic_wind4_blend,25-48,turbine_2,710,0.21530163155962756,0.3074378358103343,-0.08205688105361952
2025-12,dynamic_wind6,1-24,all,1474,0.18576925152867776,0.26917212374530736,-0.006769679232565761
2025-12,dynamic_wind6,1-24,turbine_1,740,0.18468351323394694,0.26757179062076286,-0.006236203607646348
2025-12,dynamic_wind6,1-24,turbine_2,734,0.18686386506832459,0.2707759642446349,-0.007307515693656169
2025-12,dynamic_wind6,25-48,all,1426,0.20906991846379142,0.30527359165242285,-0.026194055260752986
2025-12,dynamic_wind6,25-48,turbine_1,716,0.20876495346530552,0.3042199009940751,-0.025200970842036978
2025-12,dynamic_wind6,25-48,turbine_2,710,0.20937746063127863,0.3063325163133642,-0.027195531942162367
2026-01,curve,1-24,all,1488,0.1578482003802532,0.23752845589939953,-0.08075653391786433
2026-01,curve,1-24,turbine_1,744,0.157040768558271,0.23596565307866724,-0.08044447786179673
2026-01,curve,1-24,turbine_2,744,0.15865563220223539,0.2390810433536378,-0.08106858997393193
2026-01,curve,25-48,all,1440,0.17623531729487546,0.25557496531906043,-0.07760794383522623
2026-01,curve,25-48,turbine_1,720,0.17553448569370012,0.2543692388179128,-0.07733776467748965
2026-01,curve,25-48,turbine_2,720,0.17693614889605083,0.2567750302090792,-0.07787812299296282
2026-01,dynamic_wind6,1-24,all,1488,0.14986280972133398,0.22663655316917547,0.02063213572223647
2026-01,dynamic_wind6,1-24,turbine_1,744,0.14986191850012742,0.22570791035788385,0.019762749795843654
2026-01,dynamic_wind6,1-24,turbine_2,744,0.14986370094254056,0.22756140636471392,0.0215015216486293
2026-01,dynamic_wind6,25-48,all,1440,0.180908965077257,0.2614826431772751,0.042424625094584105
2026-01,dynamic_wind6,25-48,turbine_1,720,0.1809905533837966,0.2615184547246102,0.042356585941313994
2026-01,dynamic_wind6,25-48,turbine_2,720,0.18082737677071745,0.2614468267246714,0.042492664247854195
